person,personLabel,enwiki,positionLabel,parliamentaryGroupLabel
http://www.wikidata.org/entity/Q30163501,Marsha de Cordova,https://en.wikipedia.org/wiki/Marsha_de_Cordova,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76363052,Martin McCluskey,https://en.wikipedia.org/wiki/Martin_McCluskey,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126849670,Martin Rhodes,https://en.wikipedia.org/wiki/Martin_Rhodes,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q266905,Martin Vickers,https://en.wikipedia.org/wiki/Martin_Vickers,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q75838927,Martin Wrigley,https://en.wikipedia.org/wiki/Martin_Wrigley,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q291470,Mary Creagh,https://en.wikipedia.org/wiki/Mary_Creagh,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q391483,Mary Glindon,https://en.wikipedia.org/wiki/Mary_Glindon,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76363590,Mary Kelly Foy,https://en.wikipedia.org/wiki/Mary_Kelly_Foy,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126849581,Matt Bishop,https://en.wikipedia.org/wiki/Matt_Bishop_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q30164903,Matt Rodda,https://en.wikipedia.org/wiki/Matt_Rodda,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76364277,Matt Turmaine,https://en.wikipedia.org/wiki/Matt_Turmaine,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76362976,Matt Vickers,https://en.wikipedia.org/wiki/Matt_Vickers,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q30164376,Matt Western,https://en.wikipedia.org/wiki/Matt_Western,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126853201,Matthew Patrick,https://en.wikipedia.org/wiki/Matthew_Patrick_(British_politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q20203414,Matthew Pennycook,https://en.wikipedia.org/wiki/Matthew_Pennycook,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126849672,Maureen Burke,https://en.wikipedia.org/wiki/Maureen_Burke,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76738127,Max Wilkinson,https://en.wikipedia.org/wiki/Max_Wilkinson,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q126851701,Maya Ellis,https://en.wikipedia.org/wiki/Maya_Ellis,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q676658,Meg Hillier,https://en.wikipedia.org/wiki/Meg_Hillier,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q328769,Mel Stride,https://en.wikipedia.org/wiki/Mel_Stride,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q20054075,Melanie Onn,https://en.wikipedia.org/wiki/Melanie_Onn,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q125028729,Melanie Ward,https://en.wikipedia.org/wiki/Melanie_Ward,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q48699931,Miatta Fahnbulleh,https://en.wikipedia.org/wiki/Miatta_Fahnbulleh_(politician),member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q126849638,Michael Payne,https://en.wikipedia.org/wiki/Michael_Payne_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q122451364,Michael Shanks,https://en.wikipedia.org/wiki/Michael_Shanks_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q83385347,Michael Wheeler,https://en.wikipedia.org/wiki/Michael_Wheeler_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126847768,Michelle Scrogham,https://en.wikipedia.org/wiki/Michelle_Scrogham,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852017,Michelle Welsh,https://en.wikipedia.org/wiki/Michelle_Welsh,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q16190632,Mike Kane,https://en.wikipedia.org/wiki/Mike_Kane,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852868,Mike Martin,https://en.wikipedia.org/wiki/Mike_Martin_(British_politician),member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q126851131,Mike Reader,https://en.wikipedia.org/wiki/Mike_Reader,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848985,Mike Tapp,https://en.wikipedia.org/wiki/Mike_Tapp,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q20648325,Mike Wood,https://en.wikipedia.org/wiki/Mike_Wood_(Conservative_politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q19957306,Mims Davies,https://en.wikipedia.org/wiki/Mims_Davies,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q30234247,Mohammad Yasin,https://en.wikipedia.org/wiki/Mohammad_Yasin_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75839178,Monica Harding,https://en.wikipedia.org/wiki/Monica_Harding,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q75838676,Munira Wilson,https://en.wikipedia.org/wiki/Munira_Wilson,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q76363111,Nadia Whittome,https://en.wikipedia.org/wiki/Nadia_Whittome,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76363902,Natalie Fleet,https://en.wikipedia.org/wiki/Natalie_Fleet,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848852,Natasha Irons,https://en.wikipedia.org/wiki/Natasha_Irons_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q112578460,Naushabah Khan,https://en.wikipedia.org/wiki/Naushabah_Khan,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75720091,Navendu Mishra,https://en.wikipedia.org/wiki/Navendu_Mishra,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q19882845,Naz Shah,https://en.wikipedia.org/wiki/Naz_Shah,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q19957144,Neil Coyle,https://en.wikipedia.org/wiki/Neil_Coyle,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126851577,Neil Duncan-Jordan,https://en.wikipedia.org/wiki/Neil_Duncan-Jordan,member of the 59th Parliament of the United Kingdom,independent politician
http://www.wikidata.org/entity/Q76364169,Neil Hudson,https://en.wikipedia.org/wiki/Neil_Hudson_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q6989101,Neil O'Brien,https://en.wikipedia.org/wiki/Neil_O%27Brien,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q109650530,Neil Shastri-Hurst,https://en.wikipedia.org/wiki/Neil_Shastri-Hurst,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q56709356,Nesil Caliskan,https://en.wikipedia.org/wiki/Nesil_Caliskan,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q392101,Nia Griffith,https://en.wikipedia.org/wiki/Nia_Griffith,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q291785,Nic Dakin,https://en.wikipedia.org/wiki/Nic_Dakin,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q390760,Nick Smith,https://en.wikipedia.org/wiki/Nick_Smith_(British_politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q20648913,Nick Thomas-Symonds,https://en.wikipedia.org/wiki/Nick_Thomas-Symonds,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q25999600,Nick Timothy,https://en.wikipedia.org/wiki/Nick_Timothy,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q318471,Nigel Farage,https://en.wikipedia.org/wiki/Nigel_Farage,member of the 59th Parliament of the United Kingdom,Reform UK
http://www.wikidata.org/entity/Q16211496,Nigel Huddleston,https://en.wikipedia.org/wiki/Nigel_Huddleston,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q126852378,Noah Law,https://en.wikipedia.org/wiki/Noah_Law,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q19957887,Nus Ghani,https://en.wikipedia.org/wiki/Nus_Ghani,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q19957590,Oliver Dowden,https://en.wikipedia.org/wiki/Oliver_Dowden,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q96483398,Oliver Ryan,https://en.wikipedia.org/wiki/Oliver_Ryan_(politician),member of the 59th Parliament of the United Kingdom,independent politician
http://www.wikidata.org/entity/Q126851658,Olivia Bailey,https://en.wikipedia.org/wiki/Olivia_Bailey,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76363044,Olivia Blake,https://en.wikipedia.org/wiki/Olivia_Blake,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75839075,Olly Glover,https://en.wikipedia.org/wiki/Olly_Glover,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q124817394,Pam Cox,https://en.wikipedia.org/wiki/Pam_Cox,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q577897,Pamela Nash,https://en.wikipedia.org/wiki/Pamela_Nash,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q115896468,Pat Cullen,https://en.wikipedia.org/wiki/Pat_Cullen,member of the 59th Parliament of the United Kingdom,Sinn Féin
http://www.wikidata.org/entity/Q694676,Pat McFadden,https://en.wikipedia.org/wiki/Pat_McFadden,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q2057182,Patricia Ferguson,https://en.wikipedia.org/wiki/Patricia_Ferguson,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852258,Patrick Hurley,https://en.wikipedia.org/wiki/Patrick_Hurley_(British_politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848554,Patrick Spencer,https://en.wikipedia.org/wiki/Patrick_Spencer,member of the 59th Parliament of the United Kingdom,independent politician
http://www.wikidata.org/entity/Q126848767,Paul Davies,https://en.wikipedia.org/wiki/Paul_Davies_(Labour_politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852263,Paul Foster,https://en.wikipedia.org/wiki/Paul_Foster_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76450648,Paul Holmes,https://en.wikipedia.org/wiki/Paul_Holmes_(Conservative_politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q75839085,Paul Kohler,https://en.wikipedia.org/wiki/Paul_Kohler_(politician),member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q694929,Paul Maskey,https://en.wikipedia.org/wiki/Paul_Maskey,member of the 59th Parliament of the United Kingdom,Sinn Féin
http://www.wikidata.org/entity/Q126851726,Paul Waugh,https://en.wikipedia.org/wiki/Paul_Waugh,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q76363951,Paula Barker,https://en.wikipedia.org/wiki/Paula_Barker,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q110863310,Paulette Hamilton,https://en.wikipedia.org/wiki/Paulette_Hamilton,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848446,Perran Moon,https://en.wikipedia.org/wiki/Perran_Moon,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q261675,Pete Wishart,https://en.wikipedia.org/wiki/Pete_Wishart,member of the 59th Parliament of the United Kingdom,Scottish National Party
http://www.wikidata.org/entity/Q126850871,Peter Bedford,https://en.wikipedia.org/wiki/Peter_Bedford_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q19957586,Peter Dowd,https://en.wikipedia.org/wiki/Peter_Dowd,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76450647,Peter Fortune,https://en.wikipedia.org/wiki/Peter_Fortune,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q20113749,Peter Kyle,https://en.wikipedia.org/wiki/Peter_Kyle,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75712690,Peter Lamb,https://en.wikipedia.org/wiki/Peter_Lamb_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q87871134,Peter Prinsley,https://en.wikipedia.org/wiki/Peter_Prinsley,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848127,Peter Swallow,https://en.wikipedia.org/wiki/Peter_Swallow,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q118523561,Phil Brickell,https://en.wikipedia.org/wiki/Phil_Brickell,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75839025,Pippa Heylings,https://en.wikipedia.org/wiki/Pippa_Heylings,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q7225777,Polly Billington,https://en.wikipedia.org/wiki/Polly_Billington,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q30173119,Preet Kaur Gill,https://en.wikipedia.org/wiki/Preet_Kaur_Gill,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q575733,Priti Patel,https://en.wikipedia.org/wiki/Priti_Patel,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q20127923,Rachael Maskell,https://en.wikipedia.org/wiki/Rachael_Maskell,member of the 59th Parliament of the United Kingdom,independent politician
http://www.wikidata.org/entity/Q126848695,Rachel Blake,https://en.wikipedia.org/wiki/Rachel_Blake,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q126852784,Rachel Gilmour,https://en.wikipedia.org/wiki/Rachel_Gilmour,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q76448943,Rachel Hopkins,https://en.wikipedia.org/wiki/Rachel_Hopkins,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q574896,Rachel Reeves,https://en.wikipedia.org/wiki/Rachel_Reeves,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126851301,Rachel Taylor,https://en.wikipedia.org/wiki/Rachel_Taylor_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q478305,Rebecca Harris,https://en.wikipedia.org/wiki/Rebecca_Harris,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q19979355,Rebecca Long-Bailey,https://en.wikipedia.org/wiki/Rebecca_Long-Bailey,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126851687,Rebecca Paul,https://en.wikipedia.org/wiki/Rebecca_Paul_(British_politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q76736903,Rebecca Smith,https://en.wikipedia.org/wiki/Rebecca_Smith_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q2149018,Richard Baker,https://en.wikipedia.org/wiki/Richard_Baker_(Scottish_politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q19871710,Richard Burgon,https://en.wikipedia.org/wiki/Richard_Burgon,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q98626667,Richard Foord,https://en.wikipedia.org/wiki/Richard_Foord,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q391073,Richard Fuller,https://en.wikipedia.org/wiki/Richard_Fuller_(Conservative_politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q76729336,Richard Holden,https://en.wikipedia.org/wiki/Richard_Holden_(British_politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q76364144,Richard Quigley,https://en.wikipedia.org/wiki/Richard_Quigley,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q23769958,Richard Tice,https://en.wikipedia.org/wiki/Richard_Tice,member of the 59th Parliament of the United Kingdom,Reform UK
http://www.wikidata.org/entity/Q20055561,Rishi Sunak,https://en.wikipedia.org/wiki/Rishi_Sunak,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q76363206,Robbie Moore,https://en.wikipedia.org/wiki/Robbie_Moore_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q17180679,Robert Jenrick,https://en.wikipedia.org/wiki/Robert_Jenrick,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q7352813,Robin Swann,https://en.wikipedia.org/wiki/Robin_Swann,member of the 59th Parliament of the United Kingdom,Ulster Unionist Party
http://www.wikidata.org/entity/Q391094,Roger Gale,https://en.wikipedia.org/wiki/Roger_Gale,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q24668273,Rosena Allin-Khan,https://en.wikipedia.org/wiki/Rosena_Allin-Khan,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q30164380,Rosie Duffield,https://en.wikipedia.org/wiki/Rosie_Duffield,member of the 59th Parliament of the United Kingdom,independent politician
http://www.wikidata.org/entity/Q126850264,Rosie Wrighting,https://en.wikipedia.org/wiki/Rosie_Wrighting,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q7375304,Roz Savage,https://en.wikipedia.org/wiki/Roz_Savage,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q7380182,Rupa Huq,https://en.wikipedia.org/wiki/Rupa_Huq,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q7380323,Rupert Lowe,https://en.wikipedia.org/wiki/Rupert_Lowe,member of the 59th Parliament of the United Kingdom,independent politician
http://www.wikidata.org/entity/Q259423,Rushanara Ali,https://en.wikipedia.org/wiki/Rushanara_Ali,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q19871785,Ruth Cadbury,https://en.wikipedia.org/wiki/Ruth_Cadbury,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q62764975,Ruth Jones,https://en.wikipedia.org/wiki/Ruth_Jones_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q63929234,Sadik Al-Hassan,https://en.wikipedia.org/wiki/Sadik_Al-Hassan,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126938124,Sally Jameson,https://en.wikipedia.org/wiki/Sally_Jameson,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q126851306,Sam Carling,https://en.wikipedia.org/wiki/Sam_Carling,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q98968365,Sam Rushworth,https://en.wikipedia.org/wiki/Sam_Rushworth,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q115550143,Samantha Dixon,https://en.wikipedia.org/wiki/Samantha_Dixon,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852137,Samantha Niblett,https://en.wikipedia.org/wiki/Samantha_Niblett,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q262040,Sammy Wilson,https://en.wikipedia.org/wiki/Sammy_Wilson_(politician),member of the 59th Parliament of the United Kingdom,Democratic Unionist Party
http://www.wikidata.org/entity/Q76449003,Saqib Bhatti,https://en.wikipedia.org/wiki/Saqib_Bhatti,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q76364022,Sarah Bool,https://en.wikipedia.org/wiki/Sarah_Bool,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q7422176,Sarah Champion,https://en.wikipedia.org/wiki/Sarah_Champion,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126853041,Sarah Coombes,https://en.wikipedia.org/wiki/Sarah_Coombes,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q120769692,Sarah Dyke,https://en.wikipedia.org/wiki/Sarah_Dyke,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q123113780,Sarah Edwards,https://en.wikipedia.org/wiki/Sarah_Edwards_(British_politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848659,Sarah Gibson,https://en.wikipedia.org/wiki/Sarah_Gibson_(politician),member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q107284337,Sarah Green,https://en.wikipedia.org/wiki/Sarah_Green_(politician),member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q126852969,Sarah Hall,https://en.wikipedia.org/wiki/Sarah_Hall_(British_politician),member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q30179052,Sarah Jones,https://en.wikipedia.org/wiki/Sarah_Jones_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q27942399,Sarah Olney,https://en.wikipedia.org/wiki/Sarah_Olney,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q75621688,Sarah Owen,https://en.wikipedia.org/wiki/Sarah_Owen,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q99187726,Sarah Pochin,https://en.wikipedia.org/wiki/Sarah_Pochin,member of the 59th Parliament of the United Kingdom,Reform UK
http://www.wikidata.org/entity/Q56748081,Sarah Russell,https://en.wikipedia.org/wiki/Sarah_Russell_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
