title,n_v02,n_wiki,sim_mean,sim_median,sim_max,sim_p90
1947 jammu massacres,179,7,0.594179093837738,0.601202666759491,0.8247904777526855,0.7104780673980713
1948 nfl season,92,4,0.504043698310852,0.503362774848938,0.8154247403144836,0.6483644247055054
1949 australian federal election,147,4,0.5506119132041931,0.5453609228134155,0.9061641693115234,0.7012255787849426
1950 college football season,158,4,0.4907670319080353,0.4739798307418823,0.761462390422821,0.642056941986084
1950 turkish general election,119,1,0.6304031610488892,0.625788152217865,0.9122471809387207,0.7847461700439453
1952 formula one season,221,2,0.5364887714385986,0.5360877513885498,0.8391662836074829,0.6894269585609436
1952 madras state legislative assembly election,207,10,0.49806007742881775,0.500629186630249,0.8782060146331787,0.6441695690155029
1952 united states elections,178,3,0.4871230721473694,0.48168158531188965,0.8230279684066772,0.6619908213615417
1953 waco tornado outbreak,104,7,0.6030858755111694,0.6032754182815552,0.8658072352409363,0.7303788661956787
1953–54 la liga,84,1,0.5787168145179749,0.5913732051849365,0.8027650117874146,0.7025728225708008
1954 sino-indian agreement,180,3,0.5652719736099243,0.5672816634178162,0.8824907541275024,0.7091566324234009
1954 united states capitol shooting,157,10,0.46265697479248047,0.45344677567481995,0.858132541179657,0.6367179751396179
1954 united states elections,122,2,0.4938601851463318,0.4885057210922241,0.8294814825057983,0.669877290725708
1955 in the united states,220,1,0.3342950940132141,0.33676445484161377,0.5760135650634766,0.4606003761291504
1955 state of vietnam referendum,165,44,0.5436060428619385,0.543256402015686,0.8259684443473816,0.6748398542404175
1956 united states presidential election,205,8,0.49901530146598816,0.49857956171035767,0.8810917735099792,0.6602727174758911
1956–57 real madrid cf season,97,2,0.5458951592445374,0.5429931879043579,0.8866313695907593,0.7478092312812805
1957 nfl draft,262,1,0.5577958822250366,0.6003383994102478,0.8884344100952148,0.6911861896514893
1958 fa cup final,116,2,0.5401921272277832,0.5441761016845703,0.8497235774993896,0.6708379983901978
1958 french presidential election,158,16,0.5477795600891113,0.554654598236084,0.8764232397079468,0.6735249757766724
1958 lebanon crisis,143,5,0.4750644564628601,0.47553688287734985,0.8796560764312744,0.6761879920959473
1958 lituya bay earthquake and megatsunami,127,4,0.5779667496681213,0.5856665372848511,0.8928992748260498,0.701383113861084
1959 nfl championship game,83,2,0.5986437201499939,0.588487982749939,0.8734962940216064,0.7532186508178711
1959 tibetan uprising,206,34,0.4904317557811737,0.48784732818603516,0.85357266664505,0.622444748878479
1959–60 united states network television schedule,151,3,0.5636996030807495,0.5632946491241455,0.7625033259391785,0.6675222516059875
1960 agadir earthquake,130,7,0.589546799659729,0.5898982286453247,0.8776024580001831,0.7093098163604736
1960 european nations' cup final,84,10,0.6100035309791565,0.6127052307128906,0.9172062277793884,0.7364203929901123
1960 republican party presidential primaries,122,1,0.6367890238761902,0.6440251469612122,0.852210283279419,0.7703658938407898
1960 summer paralympics,98,2,0.6157514452934265,0.6310554146766663,0.8795627355575562,0.7206180095672607
1960 united states presidential election in georgia,173,1,0.625175952911377,0.6323906183242798,0.855860710144043,0.7317920327186584
1960 united states presidential election in north carolina,130,6,0.5857739448547363,0.5950794219970703,0.8348249197006226,0.720841646194458
1960–61 football league first division,66,1,0.6231972575187683,0.623297929763794,0.875683605670929,0.7655220031738281
1960–61 nhl season,163,9,0.49615880846977234,0.4940245449542999,0.7936018705368042,0.5947033762931824
1962–63 european cup,115,3,0.5837018489837646,0.5819171667098999,0.8636037707328796,0.7175127267837524
1964 atlantic hurricane season,133,8,0.5616171956062317,0.5540646910667419,0.8559180498123169,0.7039515376091003
1964 rameswaram cyclone,76,24,0.5427106618881226,0.5400763750076294,0.8317022323608398,0.7050330638885498
1964 republican national convention,198,28,0.5234360694885254,0.5323265194892883,0.8536187410354614,0.6499385833740234
1964 united states presidential election in wyoming,119,4,0.5337957739830017,0.5449525117874146,0.889107346534729,0.69325190782547
1964–65 european cup winners' cup,135,1,0.5422605276107788,0.5379389524459839,0.806548535823822,0.6735743880271912
1964–65 inter-cities fairs cup,143,2,0.6043903231620789,0.6032236814498901,0.8605260848999023,0.7531612515449524
1965 highway 101 sniper attack,55,3,0.5737784504890442,0.588941216468811,0.8523581624031067,0.7454373836517334
1965 nba draft,115,9,0.48090970516204834,0.46851062774658203,0.8380838632583618,0.642448365688324
1965 usaf kc-135 wichita crash,68,5,0.5274431109428406,0.5401819348335266,0.874685525894165,0.7198808193206787
1966 24 hours of le mans,168,25,0.4846322238445282,0.4851895868778229,0.840835452079773,0.5907087922096252
1966 baltimore orioles season,85,3,0.5397536158561707,0.5438838005065918,0.7777923941612244,0.6911080479621887
1966 european cup winners' cup final,87,2,0.6328303813934326,0.6376179456710815,0.9163137674331665,0.7762196660041809
1966 nba finals,157,3,0.5969233512878418,0.608622670173645,0.8464953303337097,0.7088156938552856
1966 notre dame fighting irish football team,162,1,0.6289605498313904,0.622611403465271,0.8918043375015259,0.7543166279792786
1967 american football league season,154,2,0.454049289226532,0.4480702877044678,0.841606855392456,0.6426451206207275
1967 hong kong riots,148,15,0.5453839898109436,0.5478130578994751,0.8666135668754578,0.6835622787475586
1967 nba finals,117,3,0.6429126262664795,0.6462903618812561,0.842688798904419,0.7224968671798706
1968 united states presidential election in kentucky,121,1,0.6195007562637329,0.6341395378112793,0.9107868671417236,0.764360785484314
1968 united states presidential election in missouri,101,2,0.6436762809753418,0.6575709581375122,0.8961837291717529,0.7787285447120667
1968 united states presidential election in south carolina,139,3,0.6189554929733276,0.6373748779296875,0.8447847366333008,0.7682175040245056
1968–69 serie a,74,1,0.6251896619796753,0.6624146699905396,0.8101396560668945,0.7430820465087891
1969 northern ireland riots,218,20,0.5381802320480347,0.5421116352081299,0.8365778923034668,0.6636126637458801
1969–70 football league,111,2,0.550243616104126,0.5343424081802368,0.8266903162002563,0.7360451817512512
1970 bhola cyclone,159,32,0.5531572699546814,0.5525622963905334,0.9212530851364136,0.6776476502418518
1970 british annapurna south face expedition,109,5,0.5320340394973755,0.5270335674285889,0.9029140472412109,0.6494089961051941
1970 nebraska cornhuskers football team,124,3,0.5899535417556763,0.585951030254364,0.8917021155357361,0.7398377656936646
1970 south african general election,105,4,0.5378891229629517,0.5516207218170166,0.8359063863754272,0.6896339654922485
1970s in music,265,11,0.42381206154823303,0.41743579506874084,0.7550885081291199,0.578373372554779
1970–71 fa cup,154,5,0.49561646580696106,0.48649805784225464,0.8652927875518799,0.6346994042396545
