title,n_v02,n_v01,sim_mean,sim_median,sim_max,sim_p90
sevom khordad,108,78,0.6386747360229492,0.6394594311714172,0.992419958114624,0.768718421459198
sex (i'm a ...),51,41,0.6074740290641785,0.6260728240013123,0.9101130366325378,0.7566077709197998
sex allocation,141,25,0.5137274861335754,0.5495977401733398,0.864881694316864,0.6833789944648743
sex and breakfast,47,2,0.4863589107990265,0.5188082456588745,0.8883414268493652,0.7288206219673157
sex and gender differences in autism,189,131,0.6070787906646729,0.6404235363006592,0.9931747317314148,0.788546085357666
sex and the city (season 4),91,22,0.4964473247528076,0.5005592107772827,0.839728832244873,0.6355316042900085
sex differences in emotional intelligence,106,74,0.6388777494430542,0.6502178311347961,0.9891481399536133,0.8231275081634521
sex doll,166,244,0.5835064053535461,0.5770597457885742,0.994202733039856,0.7236971259117126
sex machine,121,5,0.5858709216117859,0.5850001573562622,0.8552621006965637,0.6891184449195862
sex magic,144,100,0.5952023267745972,0.5965059399604797,0.994290292263031,0.7388411164283752
sex on fire,112,9,0.5218076705932617,0.5309544801712036,0.834725022315979,0.6636732220649719
sex on the beach,55,1,0.6886854767799377,0.6831666827201843,0.9481439590454102,0.828636884689331
sex position,175,12,0.5939855575561523,0.6077792644500732,0.8227636218070984,0.702869713306427
sex-link,121,2,0.33070361614227295,0.33005911111831665,0.5361584424972534,0.43323156237602234
sextant (astronomy),81,7,0.5891153216362,0.5957943797111511,0.8305518627166748,0.7141405940055847
sexual function,142,1,0.525741457939148,0.538198709487915,0.7861671447753906,0.6731832027435303
sexual inhibition,176,117,0.5941426157951355,0.6114162802696228,0.9884766340255737,0.7558620572090149
sexual intercourse,156,170,0.4840835928916931,0.4804472327232361,0.9049059152603149,0.6439028978347778
sexual selection,196,50,0.4946061968803406,0.5209146738052368,0.8890987634658813,0.6765742301940918
sexual violence,277,187,0.5391011238098145,0.5307668447494507,0.9912832379341125,0.6872628927230835
sexual violence in the iraqi insurgency,123,87,0.623973548412323,0.627716600894928,0.9945651888847351,0.7861592769622803
sexual violence in the russian invasion of ukraine,168,114,0.6853435039520264,0.6905807256698608,0.986292839050293,0.8013945817947388
"sexy, free & single",156,13,0.5247246623039246,0.5262107849121094,0.9074823260307312,0.6822617650032043
seyni kountché,114,80,0.5761799812316895,0.5771780610084534,0.9968977570533752,0.7482591271400452
sf hydro,103,84,0.5424548983573914,0.5432374477386475,0.9935431480407715,0.7392241358757019
sfc etar veliko tarnovo,106,16,0.590432345867157,0.5997942686080933,0.869215726852417,0.7189266085624695
sfenj,70,8,0.6433154344558716,0.657135009765625,0.9082397222518921,0.756248414516449
sfera ebbasta,157,98,0.5698909759521484,0.5682070255279541,0.9961115717887878,0.7287489175796509
sg-1000,82,20,0.6386590003967285,0.6417309045791626,0.848159909248352,0.7390884757041931
sgn (company),106,70,0.6230990886688232,0.6194700002670288,0.9916008710861206,0.7653936147689819
sgt. will gardner,94,68,0.6156430840492249,0.6206693649291992,0.996634840965271,0.7539910078048706
shaan (1980 film),83,18,0.4169059097766876,0.40690767765045166,0.8855646848678589,0.6069628000259399
shaandaar (2015 film),83,11,0.535597026348114,0.5597236156463623,0.8891434669494629,0.6763962507247925
shaba games,47,1,0.5970665216445923,0.5974862575531006,0.8820194005966187,0.7593653202056885
shabbat meals,109,6,0.6221253275871277,0.6216956377029419,0.8406203985214233,0.7310313582420349
shabbir ali,97,11,0.5917104482650757,0.5888969898223877,0.8721530437469482,0.7282233238220215
shabeer kallarakkal,79,3,0.5218704342842102,0.5275536775588989,0.7845411896705627,0.656290590763092
shabooh shoobah,85,10,0.5905694365501404,0.5967247486114502,0.9502257108688354,0.7275485992431641
shabooya,62,4,0.55540931224823,0.5303124785423279,0.8737985491752625,0.7449691891670227
shade ball,101,74,0.7238919138908386,0.7256264686584473,0.995468258857727,0.8251093626022339
shades of gray,162,16,0.4944971799850464,0.4964063763618469,0.815231204032898,0.6077584624290466
shadnagar assembly constituency,112,74,0.578271210193634,0.5820683240890503,0.9976441860198975,0.7626339793205261
shadow cabinet of keir starmer,141,91,0.6371247172355652,0.6375844478607178,0.9928191304206848,0.7701722979545593
shadow kingdom,60,13,0.571873664855957,0.5773581266403198,0.8699870109558105,0.7365512847900391
shadow ministry of peter dutton,214,125,0.6328916549682617,0.6332488059997559,0.9953372478485107,0.7940388321876526
shadow of rome,87,68,0.564838707447052,0.5775729417800903,0.9940712451934814,0.7460735440254211
shadow tower,71,5,0.5073413252830505,0.52497398853302,0.8608905076980591,0.691756010055542
shadowman (comics),134,16,0.5576764941215515,0.5642583966255188,0.865729570388794,0.6906943321228027
shag (haircut),91,1,0.6860224008560181,0.6912022829055786,0.8330086469650269,0.7387794256210327
shaggy parasol,62,5,0.7192342281341553,0.7315788269042969,0.8954857587814331,0.8192755579948425
shah abdul latif bhittai,88,65,0.4597860872745514,0.46333369612693787,0.8852545022964478,0.6310410499572754
shah ghouse café,73,3,0.6108126640319824,0.6080594658851624,0.8544465899467468,0.7372326254844666
shah rukh khan filmography,143,6,0.48806777596473694,0.4794192314147949,0.8309283256530762,0.6095021367073059
shaha riza,141,105,0.5701388120651245,0.584132730960846,0.994573712348938,0.7576543688774109
shahada,202,157,0.5319478511810303,0.5256770849227905,0.992727518081665,0.6799679398536682
shahaji,122,97,0.6091142892837524,0.6121560335159302,0.9943317174911499,0.7452434301376343
shahak shapira,142,97,0.6003190875053406,0.6019411087036133,0.9941695928573608,0.753984808921814
"shahapur, karnataka",104,5,0.5425854325294495,0.545660138130188,0.859001636505127,0.6734033226966858
shahbaz ahmed (cricketer),106,10,0.5449059009552002,0.5480779409408569,0.8673157691955566,0.6964909434318542
shahbaz nadeem,100,7,0.5983220934867859,0.5984343886375427,0.8630912899971008,0.7300968170166016
shaheed smarak patna,72,51,0.5115238428115845,0.5024795532226562,0.9944435954093933,0.7488117814064026
shaheen group of institutions,96,58,0.5746086239814758,0.5746456384658813,0.9952837228775024,0.7274945378303528
shahkar bineshpajooh,66,52,0.5616161227226257,0.5559910535812378,0.9959267377853394,0.760374903678894
shahnawaz pradhan,68,50,0.5371432900428772,0.5101205110549927,0.996452271938324,0.7334921360015869
shahril ishak,115,20,0.5863738656044006,0.5853620767593384,0.85298752784729,0.7118522524833679
shahril sufian hamdan,121,69,0.5599844455718994,0.54807049036026,0.9944469332695007,0.7159856557846069
shaitan (film),107,29,0.4534626305103302,0.45430150628089905,0.8522778153419495,0.6619163751602173
shaiva siddhanta,234,178,0.5596064329147339,0.5551813244819641,0.995121419429779,0.6905822157859802
shakalaka boom boom,65,6,0.5267830491065979,0.5621803998947144,0.9242080450057983,0.7241415977478027
shakara,75,3,0.6456430554389954,0.6536542773246765,0.8553131222724915,0.7265610098838806
shake the snow globe,98,4,0.5894888043403625,0.6140260100364685,0.9015874266624451,0.7384074926376343
"shake, rattle & roll xi",53,12,0.3310994803905487,0.28987735509872437,0.8645429611206055,0.5848063230514526
shakespeare in love,148,13,0.4658994674682617,0.4653335213661194,0.8770484924316406,0.6262074112892151
shakespearean history,243,179,0.5526291728019714,0.5551055073738098,0.9949578642845154,0.6890581250190735
shakey's v-league,105,28,0.5753627419471741,0.5849987268447876,0.9068837761878967,0.7198211550712585
shakhbut bin dhiyab al nahyan,48,38,0.6468893885612488,0.6712948083877563,0.9955004453659058,0.8053122162818909
shakil khan,44,36,0.6429194211959839,0.6365633010864258,0.9957013130187988,0.8529262542724609
shakira caine,55,3,0.4777616858482361,0.46728959679603577,0.9112672209739685,0.6859856247901917
shakti (1982 film),85,14,0.3542761504650116,0.3197147846221924,0.8401930928230286,0.6059991717338562
shaktiman (1993 film),45,2,0.46753430366516113,0.4921426773071289,0.884685218334198,0.6621981263160706
shakushain's revolt,99,87,0.635116457939148,0.6491225957870483,0.9966676235198975,0.7823514342308044
shaleen malhotra,87,3,0.5907036066055298,0.5853593349456787,0.889276385307312,0.7217720746994019
shallot,164,14,0.5953767895698547,0.5927136540412903,0.8470578193664551,0.6967819929122925
shamari devoe,100,5,0.5404319763183594,0.5468261241912842,0.8342956900596619,0.6842264533042908
shambala (song),73,5,0.5259175300598145,0.5637952089309692,0.8925129175186157,0.7078120708465576
shame (robbie williams and gary barlow song),88,19,0.5753186941146851,0.5978682041168213,0.9026713371276855,0.7307061553001404
shamie iszuan,55,1,0.7187653183937073,0.7284722328186035,0.894416332244873,0.8103926181793213
shammi kapoor filmography,114,4,0.490993857383728,0.4855293929576874,0.8169463276863098,0.6302365660667419
shamrock,171,124,0.6308507919311523,0.6342741847038269,0.9940594434738159,0.7733438611030579
shamsa bint mohammed al maktoum,99,80,0.6916040778160095,0.6917927265167236,0.9962886571884155,0.8069891929626465
shamshad akhtar,140,94,0.5985813140869141,0.5975174903869629,0.9964161515235901,0.7684684991836548
shan masood,88,15,0.6326426863670349,0.6314592957496643,0.8941720724105835,0.7452893853187561
shana goldberg-meehan,52,1,0.6420038342475891,0.645417332649231,0.862746000289917,0.7652320265769958
shanawas,75,2,0.6743651032447815,0.6936609745025635,0.9039884805679321,0.761304497718811
shanbehzadeh ensemble,84,12,0.5993569493293762,0.5954304933547974,0.9093729853630066,0.7241934537887573
shane beamer,167,33,0.5668030977249146,0.5652869939804077,0.8767944574356079,0.7070513367652893
shane dadswell,86,3,0.6454281806945801,0.6506139636039734,0.8773853778839111,0.7806397080421448
shane hnidy,78,7,0.5460094213485718,0.5348680019378662,0.9146748781204224,0.7209482789039612
shane o'neill (tattoo artist),40,3,0.6658095121383667,0.666767418384552,0.9216387271881104,0.784082293510437
shanghai fried noodles,65,1,0.6432111263275146,0.6400308012962341,0.8115953207015991,0.7146076560020447
shanghai municipal police,141,96,0.565607488155365,0.5720808506011963,0.9947160482406616,0.7427958250045776
shanghai port f.c.,227,21,0.5121596455574036,0.5090467929840088,0.9427984952926636,0.6486097574234009
shanghai surprise,92,14,0.5124652981758118,0.5310638546943665,0.9169238209724426,0.6915791630744934
shanghai university,144,1,0.5897197127342224,0.6061574220657349,0.8020454049110413,0.6698819994926453
"shanghai's ""whore of the orient"" nickname",164,112,0.5471762418746948,0.5445477962493896,0.9942327737808228,0.7001583576202393
shangri-la (mark knopfler album),87,9,0.567398726940155,0.5698375701904297,0.881037712097168,0.7038710713386536
shangri-la hotels and resorts,152,105,0.6054501533508301,0.6060206890106201,0.9957913160324097,0.7415681481361389
shankar mahadevan,182,4,0.5058740973472595,0.5057642459869385,0.8232017159461975,0.644889235496521
shankar–ganesh,105,7,0.5487125515937805,0.5494462847709656,0.866419792175293,0.6955406665802002
shanna moakler,115,68,0.4984351396560669,0.4836057424545288,0.9920269250869751,0.6718214154243469
shannon ashlyn,58,1,0.5936461091041565,0.6030664443969727,0.782820463180542,0.7149477601051331
shannon frizell,86,21,0.6381682753562927,0.645538330078125,0.9041675925254822,0.7773423194885254
shannon johnson (murderer),75,62,0.6232819557189941,0.6258955001831055,0.9954192042350769,0.7962630987167358
shannon whirry,73,5,0.48801982402801514,0.49428319931030273,0.8708596229553223,0.6617053747177124
shanwei,177,118,0.49229761958122253,0.4881303310394287,0.9952824115753174,0.6924595832824707
shaolin (film),78,10,0.48188516497612,0.4581552743911743,0.9209510087966919,0.6724714636802673
shape of the universe,106,33,0.5625482797622681,0.5712019205093384,0.8625668883323669,0.6991457939147949
shapeshifting (joe satriani album),68,1,0.629082202911377,0.6459085941314697,0.8494572639465332,0.7226740717887878
shapsugs,181,150,0.5252054333686829,0.5260457992553711,0.9955028295516968,0.6792672872543335
shara nelson,103,70,0.5798836350440979,0.577783465385437,0.9932270050048828,0.7386008501052856
sharaabi,91,9,0.38285356760025024,0.3548290431499481,0.8666887879371643,0.6090470552444458
sharankumar limbale,113,78,0.6696174144744873,0.6678633689880371,0.9944971799850464,0.8224795460700989
shared services,155,107,0.6121373176574707,0.611763596534729,0.9916962385177612,0.7451485395431519
shareef budmaash,55,1,0.5928251147270203,0.5717900991439819,0.9173194766044617,0.7052835822105408
shares outstanding,98,4,0.570116400718689,0.5637907385826111,0.8684675693511963,0.7096211314201355
sharif university of technology,232,151,0.5342276692390442,0.5390497446060181,0.9959989786148071,0.6879122257232666
sharing economy,312,199,0.5577554106712341,0.5576167702674866,0.99576336145401,0.7040547728538513
sharjah cup,91,1,0.6169991493225098,0.6272761821746826,0.832985520362854,0.7440539598464966
sharjah warriors,101,2,0.6835706233978271,0.6893751621246338,0.9531921744346619,0.7833718061447144
sharma,146,97,0.47781115770339966,0.45168712735176086,0.9911689162254333,0.7077929377555847
sharman macdonald,74,5,0.5366913080215454,0.5367974042892456,0.8581387400627136,0.6721252202987671
sharmeena begum,101,76,0.6084804534912109,0.6064831018447876,0.9924764037132263,0.7547323703765869
sharmiela mandre,103,17,0.5516931414604187,0.5544626712799072,0.9132024645805359,0.6525968313217163
sharmin sultana sumi,89,4,0.5852541327476501,0.606160044670105,0.9149080514907837,0.7334105968475342
sharmishtha,71,12,0.5522167086601257,0.590789258480072,0.8876886963844299,0.7528260350227356
sharon kleinbaum,133,90,0.6252424716949463,0.628318727016449,0.994379460811615,0.7556912899017334
sharon osbourne management,131,1,0.5931954383850098,0.5816282033920288,0.9134550094604492,0.6986735463142395
"sharon, massachusetts",197,133,0.49894168972969055,0.5043755173683167,0.9963610172271729,0.6649425029754639
sharp zaurus,162,18,0.5033881664276123,0.5114099979400635,0.8582585453987122,0.6472057700157166
sharpe (tv series),110,8,0.5545990467071533,0.5529428124427795,0.9071125984191895,0.6740726232528687
sharpeville shootings,175,128,0.519605815410614,0.513168454170227,0.9950786828994751,0.693282425403595
sharran kumar,38,2,0.6035216450691223,0.6152899265289307,0.8466789722442627,0.7130434513092041
sharyn hodgson,40,4,0.5998941659927368,0.6055461764335632,0.8748286962509155,0.7541968822479248
shatter cone,73,2,0.6812745332717896,0.7248365879058838,0.9291084408760071,0.8218909502029419
shattuck-saint mary's,207,154,0.45599365234375,0.45462697744369507,0.9962490200996399,0.6457865238189697
"shaughnessy, vancouver",116,6,0.5876568555831909,0.6003769636154175,0.8502368927001953,0.7396297454833984
shaun donovan,114,75,0.5131459832191467,0.509340226650238,0.9938682317733765,0.6919136047363281
shaun gayle,71,6,0.4868825376033783,0.53398597240448,0.8469052314758301,0.7064281702041626
shaun woodward,121,79,0.5386385321617126,0.5246832370758057,0.9952943325042725,0.7221944332122803
shaurya (missile),66,49,0.766426146030426,0.7696958780288696,0.9969943761825562,0.8613619804382324
